lang,name,place,retweet_count,screen_name,text,,,,,,,,,,,,,,Categorize
en,Alban,,0,Albann96,"RT @goonerbeau: #OTD 2001 âš½ï¸ We lost David ""Rocky"" Rocastle - one of Arsenal Football Club's favourite sons. He was just 33.

Rocky loved Aâ€¦",,,,,,,,,,,,,,News
en,Oliver,,0,ollyutd7,FACTS,,,,,,,,,,,,,,Personal
fr,ðŸŒ’,,0,Sendo_94,Enfin du football,,,,,,,,,,,,,,NonEnglish
en,Rustin Washington,,0,rastinkohl,@demarkesports @Liverpoolkolik #Probably Liverpool 3-0 Tottenham,,,,,,,,,,,,,,Personal
en,Brian Nelâ„¢,,0,nel17brian,@IanGule @LFC @SpursOfficial He comes alive today!!!,,,,,,,,,,,,,,Personal
en,pezsport,,0,pezsport1,"Liverpool Away Stadium Kids Custom Jersey 2018/19
whatsapp:+86 139 0228 1984
https://t.co/hzoin9ZzHz",,,,,,,,,,,,,,Personal
en,NANA AGYEMANG,,0,naagyeman6,"RT @SkySportsPL: ðŸ™ˆ Sadio Mane wants City to slip up every time they play, but admits he finds it difficult to watch them in action.

ðŸ“º Watcâ€¦",,,,,,,,,,,,,,News
und,Emma Fletcher,,0,emskifletcher,@VisitChester_,,,,,,,,,,,,,,NonEnglish
en,The Sportsman Bet,,0,TheSportsmanBet,"â­ï¸Â Latest PFA Young Player of the Year Award Odds...

- Sterling: 1/4

- Rashford: 10/1

- B. Silva: 12/1

- Rice:â€¦ https://t.co/g7TTCMX7rp",,,,,,,,,,,,,,News
en,kofi asare,,0,asaredan1991,"@InfinixGhana LIVERPOOL 5-1 TOTTENHAM
#InfinixPredictAndWin",,,,,,,,,,,,,,Personal
en,mahdi,,0,momahdi123,"RT @ArsenalReviewed: Golden boots:
Henry 4-1 Aguero

Prem POTY:
Henry 2-0 Aguero

FWA POTY:
Henry 3-0 Aguero

PFA TOTY:
Henry 6-0 Aguero

Bâ€¦",,,,,,,,,,,,,,News
en,Virginia eastwood,,0,Virginiaeastwo1,"RT @PeterStefanovi2: It would be difficult, in the wildest of imaginations,to dream up a more incomprehensibly reprehensible,detached fromâ€¦",,,,,,,,,,,,,,News
en,alicagatayerust,,0,alicagatayerust,@demarkesports @Liverpoolkolik Liverpool 2-2 Tottenham,,,,,,,,,,,,,,Personal
en,John Davies (LFC SUPPORTER ),,0,johndavies1966,@Deaton2001 @LFC @premierleague Fuck off u weirdo,,,,,,,,,,,,,,Personal
en,Mayor of Ede,,0,ThatMIH,"RT @ManUtd: That @Cristiano x @WayneRooney link-up ðŸ¤¤

#FlashbackFriday #MUNWAT https://t.co/d7vMYL0wG5",,,,,,,,,,,,,,Personal
en,baran deniz,,0,GanjAir,@demarkesports @Liverpoolkolik #Probably liverpool 3 tottenham 2,,,,,,,,,,,,,,Personal
en,Emma Lloyd,,0,Emmalloydart,A little bit of what I have been up to lately... Playing with flexagons for @thresholdfest performance with Operatiâ€¦ https://t.co/W1QHmyMWgc,,,,,,,,,,,,,,Personal
en,á¹½!á¸‰Ñ‚âœºÔ»!âœºá¹³á¹§ á¾°Ô»ÕŠÊðŸ’‚ðŸ’‚,,0,Collins_StElmo,RT @samuelluckhurst: Pogba proved at the start of last season and at the World Cup it's nonsense he has to play in a three. Solskjaer is opâ€¦,,,,,,,,,,,,,,Personal
en,Emmanuel,,0,einonda,"RT @premierleague: This is the first time since the 1995/96 season (Scholes, Cole, Giggs &amp; Cantona) that @ManUtd have had 4 players score 1â€¦",,,,,,,,,,,,,,News
en,darsshan,,0,darsshanklaue,"RT @premierleague: Right foot. Header. Left foot.

@PeterCrouch's perfect hat-trick for @LFC saw off Arsenal #OnThisDay in 2007 https://t.câ€¦",,,,,,,,,,,,,,News
en,ðŸ›¡ï¸ðŸ¦‡MilkyðŸ¦‡ðŸ›¡ï¸,,0,lavenderpaws11,Chelsea Manning Needs Legal Funds to Resist a Grand Jury Subpoena. Contribute here: https://t.co/yfkSJMu2m1,,,,,,,,,,,,,,News
en,CurtisAllthingsUtdðŸ‘º,,0,UtdAll,@Sio_Chamberlain @ThlfcOfficial @FAWC_ @ManUtdWomen @ManUtd @FAWSL Come on you Reds â¤ï¸,,,,,,,,,,,,,,Personal
en,JH14,,0,Joshhenry99,"@HarryGreeny99 When you picking me up for Liverpool, been sitting by the door waiting for hours",,,,,,,,,,,,,,Personal
en,Carol,,0,carolanne269,"RT @Red_Neighbours: If youâ€™re at #Anfield for the game against @SpursOfficial today, please donâ€™t forget your Foodbank donations. @SFoodbanâ€¦",,,,,,,,,,,,,,Personal
en,Eren KasarcÄ±,,0,erennkasarcii,@demarkesports @Liverpoolkolik #Probably Liverpool 3-2 Tottenham,,,,,,,,,,,,,,Personal
en,Callum,,0,FutbolAguerov4,@FaIse9RoIe 3-0 Liverpool,,,,,,,,,,,,,,Personal
en,oshainhall,,0,oshainexe,"RT @Arsenal: Today we're remembering an Arsenal legend

David 'Rocky' Rocastle

#RememberingRocky â¤ï¸ https://t.co/KRC0kY9ZRL",,,,,,,,,,,,,,News
tr,ystn,,0,ystn47446756,RT @TheFootballWr8r: Bu gol harikaydÄ± https://t.co/cbBp4Jj1Yt,,,,,,,,,,,,,,NonEnglish
pt,Estenio Luiz,,0,corno_Bino,"@CampeonatoItal1 AÃ­ um jogador; com a puniÃ§Ã£o, Chelsea poderia aproveitar na prÃ³xima temporada.",,,,,,,,,,,,,,NonEnglish
en,DanDanDanDan,,0,DanSilvs73,"Wonder how pound shop Pep will disappoint us all today ? Sarri fanboys and girls donâ€™t @ me. We support CHELSEA, thâ€¦ https://t.co/kEGChGV8Ee",,,,,,,,,,,,,,Personal
en,Allie Tennisfan,,0,AlisonHarriso16,"RT @gavinesler: Esther McVey claims poor families ""prioritise new phones over food"" https://t.co/Gxi55op0vQ",,,,,,,,,,,,,,Personal
en,Furkan AltÄ±n,,0,furkanaltnn,@demarkesports @Liverpoolkolik #Probably Liverpool 2-0Tottenham,,,,,,,,,,,,,,Personal
en,Jack Low161,,0,JLow161,"Watching NYU students who are round the twist, harassing Chelsea Clinton who is pregnant and hysterically screamingâ€¦ https://t.co/SyzWeJRPZk",,,,,,,,,,,,,,Personal
en,Funmi,,0,fvnmI,He has played almost every game this season. But Mason is praised cos Lampard.,,,,,,,,,,,,,,Personal
in,Goal Indonesia,,0,GOAL_ID,"Carlo Ancelotti: Napoli Belum Fokus Lawan Arsenal
https://t.co/w16MC9g1IT",,,,,,,,,,,,,,NonEnglish
en,Tomiwa,,0,thetaeo,"RT @ArsenalReviewed: Golden boots:
Henry 4-1 Aguero

Prem POTY:
Henry 2-0 Aguero

FWA POTY:
Henry 3-0 Aguero

PFA TOTY:
Henry 6-0 Aguero

Bâ€¦",,,,,,,,,,,,,,News
en,chelseaopera,,0,chelseaopera,"The excellent review of #COGMefistofele  from Hugh Canning in the Sunday Times today: 

""The Chelsea Opera Group opâ€¦ https://t.co/1dtBF6Uwhn",,,,,,,,,,,,,,News
en,akrozs underworld,,0,akrozss,@demarkesports @Liverpoolkolik #Probably Liverpool 3 Tottenham 1,,,,,,,,,,,,,,Personal
en,ðŸ¦‹,,0,danday09,"RT @ManUtd: MANC
BORN
AND
BRED

â™¥ï¸ @MarcusRashford https://t.co/21v0oOwDBL",,,,,,,,,,,,,,News
en,âœˆï¸ðŸSangram BanerjeeðŸŒðŸ»ðŸŽ³,,0,Sangravo,"RT @Arsenal: ""Remember who you are, what you are and who you represent.""

#RememberingRocky â¤ï¸ https://t.co/AAXC3jgBwW",,,,,,,,,,,,,,News
en,Mind-in-Requiem,,0,PeteRoberts639,"Liverpool vs Tottenham 

Anfield ðŸ•Ÿ 

A captains' performance is needed today. Absolutely nothing less than three poâ€¦ https://t.co/Dai5kwXFix",,,,,,,,,,,,,,Personal
en,"Olajide ""JAYDEE""",,0,Jaydee_0224,"RT @iam_wilsons: Dear @LFC, 

I come in peace. I bring you good tidings from the great land of Manchester and like @OgbeniDipo would say, ""â€¦",,,,,,,,,,,,,,Personal
en,consigliereðŸ‡³ðŸ‡¬,,0,oewonah,"RT @ArsenalReviewed: Golden boots:
Henry 4-1 Aguero

Prem POTY:
Henry 2-0 Aguero

FWA POTY:
Henry 3-0 Aguero

PFA TOTY:
Henry 6-0 Aguero

Bâ€¦",,,,,,,,,,,,,,News
tl,ð†âŠ™â˜ˆâ¡eÌ²á¹á¹³êŒ— ð€ð”«ð”²pÌ²aÌ²mÌ²aÌ²,,0,GorgeousAnupama,RT @AaluAalzz: @RinuBabuM @brfootball @premierleague @MoSalah @aguerosergiokun @ManCity @LFC Ahahahahhahaaahaahaha Salaaaaaahhhhhhhhhhh ðŸ˜‚ðŸ˜‚ðŸ˜‚â€¦,,,,,,,,,,,,,,NonEnglish
ar,Hamza muhsen,"{'id': 'b62cd77425868341', 'url': 'https://api.twitter.com/1.1/geo/id/b62cd77425868341.json', 'place_type': 'country', 'name': 'Iraq', 'full_name': 'Iraq', 'country_code': 'IQ', 'country': 'Iraq', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[38.794701, 29.07171], [38.794701, 37.37804], [48.575908, 37.37804], [48.575908, 29.07171]]]}, 'attributes': {}}",0,Man_utd88,"Ø§Ø®Ø¨Ø§Ø± Ø§Ù„Ø±Ø­ÙŠÙ„ ÙÙ‚Ø· Ù…Ù† Ù…Ø§Ø±ÙƒØ§ ÙˆØ§Ù„ØµØ­Ù Ø§Ù„Ø§Ø³Ø¨Ø§Ù†ÙŠÙ‡ !!
ÙˆØ§Ù† ÙƒØ§Ù† Ø§Ù„Ø®Ø¨Ø± Ø§Ù„ØµØ­ÙŠØ­ ÙØ¹Ù„Ù‰ Ø§Ù„Ø§Ø¯Ø§Ø±Ù‡ Ø§Ù„Ø¨Ø­Ø« Ø¹Ù† Ù„Ø§Ø¹Ø¨ Ø³ÙˆØ¨Ø± ÙÙŠ Ø§Ù„ÙˆØ³Ø· ÙŠØ¹ÙˆØ¶ Ø±Ø­â€¦ https://t.co/Fcn8hZNCHt",,,,,,,,,,,,,,NonEnglish
en,George Makubalo,,0,GeorgeMakubalo,"As the #Gooners on this day 31 March we remember the tragic death of David ""Rocky"" Rocastle who tragically died atâ€¦ https://t.co/1bsqpEiK0c",,,,,,,,,,,,,,News
fr,Toinou â­ï¸,,0,Antoineleroy84,La #TeamOM vos pronos pour Liverpool Tottenham ?,,,,,,,,,,,,,,NonEnglish
in,Bola Liputan6,,0,Lip6Sport,"Piala AFC 2019: Jelang Lawan Ceres-Negros, Persija Tempuh Perjalanan 12 Jam https://t.co/vNtof4IoLw https://t.co/ocUv0voIcV",,,,,,,,,,,,,,NonEnglish
en,Christopher O Toole,,0,Chris24OToole,"RT @UnitedsRelated: Mourinho fan boys: ""Jose wasn't backed."" #MUFC https://t.co/v85JKqBtXi",,,,,,,,,,,,,,Personal
en,LFCMAGAZINE,,0,LFCMAGAZINE,[Media: Liverpool Echo] Liverpool get Champions League boost as key Porto player suffers freak injuryâ€¦ https://t.co/Gi1e3COVoC,,,,,,,,,,,,,,News
tr,Can Bartu,,0,commandos03,"@Bahisnow1 #Bahisnow
Liverpool 3-1 Tottenham / Salah
KullanÄ±cÄ± adÄ±: canbartu
@cnplt02 @emrahakdgn @serefsnr1983 @finch9815 @OkayKose",,,,,,,,,,,,,,Personal
en,OLSC Barbados,,0,LFCBarbados,Liverpool get Champions League boost as key Porto player suffers freak injury https://t.co/F70s9I3ybp https://t.co/1j8x5R9FJp,,,,,,,,,,,,,,News
und,ð†âŠ™â˜ˆâ¡eÌ²á¹á¹³êŒ— ð€ð”«ð”²pÌ²aÌ²mÌ²aÌ²,,0,GorgeousAnupama,RT @_FairPrincess: @AaluAalzz @RinuBabuM @brfootball @premierleague @MoSalah @aguerosergiokun @ManCity @LFC ðŸ˜€,,,,,,,,,,,,,,Personal
en,Celal YavvaaÅŸÅŸÅŸ,,0,cigerimisoktun_,@demarkesports @Liverpoolkolik #Probably Liverpool 1-1 Tottenham,,,,,,,,,,,,,,Personal
en,Forward ðŸ’¯â„¢,,0,Forward_100,"RT @bet365: âš½ï¸ 228 goals for Arsenal
âš½ï¸ 228 goals for Man City

ðŸ¤” Who you taking?

RT â€“ Thierry Henry
â¤ï¸ â€“ Sergio AgÃ¼ero https://t.co/rGwm2â€¦",,,,,,,,,,,,,,Personal
en,Ellis,,0,lfceh,People forget the bad times we went through. We deserve the very best now. COYR,,,,,,,,,,,,,,Personal
en,ðŸ‘‘Ù…Ø­Ù…Ø¯ Ø¹Ø¨Ø§Ø³ ðŸ‘‘âš¡ðŸ’ªðŸ’–ðŸº,,0,8vaohVol6Wes8kO,"RT @lfc_allting: Do it tomorrow Salah

 https://t.co/Ga29GXjbaa",,,,,,,,,,,,,,Personal
en,Akinlolu Ajadi,,0,AkinloluAjadi,EPL: Arsenal cleared to sign 26-year-old star as Monrealâ€™s replacement https://t.co/wrb4PnqcYn,,,,,,,,,,,,,,News
en,tilly,,0,beIIerinfc,"RT @ArsenalReviewed: Golden boots:
Henry 4-1 Aguero

Prem POTY:
Henry 2-0 Aguero

FWA POTY:
Henry 3-0 Aguero

PFA TOTY:
Henry 6-0 Aguero

Bâ€¦",,,,,,,,,,,,,,News
in,ð†âŠ™â˜ˆâ¡eÌ²á¹á¹³êŒ— ð€ð”«ð”²pÌ²aÌ²mÌ²aÌ²,,0,GorgeousAnupama,RT @_FairPrincess: @RinuBabuM @brfootball @premierleague @MoSalah @aguerosergiokun @ManCity @LFC Salahlala. .. ðŸ˜„,,,,,,,,,,,,,,Personal
en,James Culshaw,,0,CulshawJames,"RT @PeterStefanovi2: It would be difficult, in the wildest of imaginations,to dream up a more incomprehensibly reprehensible,detached fromâ€¦",,,,,,,,,,,,,,News
en,Liezel Jonathan,,0,okayliezel,My dad and I never had much in common other than the fact that he was my father... until we discovered our mutual lâ€¦ https://t.co/e3O2kZls63,,,,,,,,,,,,,,Personal
en,Mack Edward Porter III,,0,MackEdwardPort1,"RT @SkyNews: Watch the moment Kash Ali bites David Price during a heavyweight bout in Liverpool.

Ali was disqualified and could face a banâ€¦",,,,,,,,,,,,,,News
und,Mark Pilling,,0,MJP3012,@StuartJBrown,,,,,,,,,,,,,,Personal
in,"Adilah, Faris.","{'id': '741a800e40e6f5e0', 'url': 'https://api.twitter.com/1.1/geo/id/741a800e40e6f5e0.json', 'place_type': 'city', 'name': 'Duren Sawit', 'full_name': 'Duren Sawit, Indonesia', 'country_code': 'ID', 'country': 'Indonesia', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[106.898751, -6.2634], [106.898751, -6.214895], [106.965919, -6.214895], [106.965919, -6.2634]]]}, 'attributes': {}}",0,jurnaris,@pendudukibukota @ManUtd kasian jauh jauh kalah,,,,,,,,,,,,,,NonEnglish
fr,K-22ï£¿âœŠðŸ½ðŸ”´âš«ï¸,,0,Kaamardiin,"RT @MUnitedFR: Solskjaer : ""Câ€™Ã©tait cinq derniÃ¨res minutes vraiment nerveuses. Watford nous a compliquÃ© la tÃ¢che et on avait lâ€™impression dâ€¦",,,,,,,,,,,,,,NonEnglish
en,Filimon,,0,BadHabitsNvrDie,"RT @EditinKing: ðŸ¦· Kash Ali had to run out of the M&amp;S Arena, Liverpool, as fans rained down pints on him for biting David Price. #PriceAli hâ€¦",,,,,,,,,,,,,,Personal
en,Jamie,,0,Jay_CFC84,Let's get him some more. Come on Chelsea family. #KTBFFH #CFC,,,,,,,,,,,,,,Personal
en,Batuhan FTR,,0,BatuhaanFrt,@demarkesports @Liverpoolkolik #probably Liverpool 2 - 0 Tottenham,,,,,,,,,,,,,,Personal
en,Adekunle,,0,babazinho92,RT @FinlayCFC: Mate you've already got the fucking job. Shut the FUCK up. https://t.co/Bu3RpKRBJV,,,,,,,,,,,,,,Personal
en,Rees,,0,rees1968,RT @bradsaunders86: Got to love the scousers ðŸ™ŒðŸ¼ðŸ˜‚ðŸ™ŒðŸ¼ https://t.co/gQC9QqMAIY,,,,,,,,,,,,,,Personal
en,Yusuf #Yeniden,,0,Yusufturunn,@demarkesports @Liverpoolkolik #Probably Liverpool 0-0 Tottenham,,,,,,,,,,,,,,Personal
tr,Ugur GOKTEPE,,0,ugur4138,"@Bahisnow1 #Bahisnow 
Mane atar Liverpool 2-1 kazanÄ±r.
KullanÄ±cÄ± adÄ± : ugur138",,,,,,,,,,,,,,NonEnglish
en,Hennything Is PossibleðŸ“,,0,Tarique_H88,"RT @premierleague: This is the first time since the 1995/96 season (Scholes, Cole, Giggs &amp; Cantona) that @ManUtd have had 4 players score 1â€¦",,,,,,,,,,,,,,News
en,Suze AFCðŸ´ó §ó ¢ó ¥ó ®ó §ó ¿ðŸ”´âšª,,0,1CockneySparrow,"@TanvOnline @JackFlies98 @fan_odoi @SpursOfficial Arsenal fans are jealous of nothing about you,take my word for it.",,,,,,,,,,,,,,Personal
en,renz ðŸ‡µðŸ‡­,,0,_waitwhaaat,"RT @ScottTridge: If Spurs lose today vs Liverpool, they would have not won a league game since 10th Feb. Losing 4 and drawing 1. Thatâ€™s Pocâ€¦",,,,,,,,,,,,,,Personal
en,MERD,,0,merteniyamus,@demarkesports @Liverpoolkolik #Probably Liverpool 3 Tottenham 2,,,,,,,,,,,,,,Personal
en,Hatalar Oyunu,,0,hatalaroyunu,@demarkesports @Liverpoolkolik #Probably Liverpool 2-2 Tottenham,,,,,,,,,,,,,,Personal
en,Ahmet,,0,ahmettguness_,@demarkesports @Liverpoolkolik #Probably Liverpool 4-3 Tottenham,,,,,,,,,,,,,,Personal
en,ðŸ”´âšªï¸âš«ï¸  ðŸ‡³ðŸ‡¬ ðŸ‡¸ðŸ‡³ ðŸ‡¨ðŸ‡» ðŸ‡¨ðŸ‡¾,,0,AmenNotoe,@CallMeGozie @ManUtd I think itâ€™s time Man United Man up. We wanna the biggest club in the world if not the biggestâ€¦ https://t.co/xiRD0HE9XP,,,,,,,,,,,,,,Personal
en,Nikhil Studgata,,0,nikhiludgata,"RT @Cechque: Henry was so good, world class defenders like Materazzi and Zanetti used to argue as to who gets to keeps his Arsenal shirt. hâ€¦",,,,,,,,,,,,,,Personal
en,Dozie Dim,,0,deffdim,"RT @premierleague: This is the first time since the 1995/96 season (Scholes, Cole, Giggs &amp; Cantona) that @ManUtd have had 4 players score 1â€¦",,,,,,,,,,,,,,News
en,Jenny Saunders,,0,J_Saunders23,"RT @CFCBlues_com: Drogbaâ€™s goal vs Tottenham 2011/12.

For a chance to win a signed @didierdrogba shirt from that season simply:

ðŸ” RETWEETâ€¦",,,,,,,,,,,,,,News
en,EnemigoðŸŽ—,,0,cihanekersson,@demarkesports @Liverpoolkolik #Probably Liverpool 2-2 Tottenham,,,,,,,,,,,,,,Personal
en,Soccer And Football,,0,footballjos,"10 Arsenal Transfer Summer Targets 2019 Part 2
https://t.co/cIbwMh5ljw",,,,,,,,,,,,,,News
en,Robert Grant,,0,RCSGrant,"RT @LFC: Back at Anfield... ðŸ™Œ

A place where we've netted plenty of memorable strikes against today's opponents ðŸ‘Œâš½ï¸ https://t.co/Chdsaa3nA5",,,,,,,,,,,,,,News
tl,Bea,,0,beaang888,"Bestfriend mo? HINT:starts with K AHSHAHAHA â€” La akong kilala na K eh HAHA JK
KIMBERLY CHELSEA SIU. HAPPY? https://t.co/P4K4GfBe12",,,,,,,,,,,,,,Personal
en,BA,,0,orhannbaa,@demarkesports @Liverpoolkolik #Probably Liverpool 3-2 Tottenham,,,,,,,,,,,,,,Personal
en,David Randall #FBPE,,0,DavidRandall_,"RT @PeterStefanovi2: It would be difficult, in the wildest of imaginations,to dream up a more incomprehensibly reprehensible,detached fromâ€¦",,,,,,,,,,,,,,News
ja,Strawberryfield,,0,Strawbe61311012,"RT @oasisnight_west: 2019å¹´ã®æ±åé˜ªã‚ªã‚¢ãƒŠã‚¤ã®äºˆå®šã§ã™ã€‚

ã€å¤§é˜ªã€‘
5.11(sat) OASIS VS MUSE NIGHT
at å¿ƒæ–Žæ©‹ the brick(æ—§digmeout)
16;00-22:00

ã€åå¤å±‹ã€‘
5.18(sat) OASISâ€¦",,,,,,,,,,,,,,NonEnglish
en,Gyabour,,0,giftedyabour,"RT @daily_trust: Match preview: Eric Dier, Harry Winks out of Liverpool, TottenhamÂ clash https://t.co/K5AeUwhB3S https://t.co/nJGJVOVdJq",,,,,,,,,,,,,,News
en,7 â„¢,,0,7Sterlxng,"Morata has a G+A ratio of 0.67 in La Liga while he had a G+A ratio of 0.31 during his Chelsea period.

You can cleaâ€¦ https://t.co/wdF4veTA82",,,,,,,,,,,,,,Personal
en,Anmoldeep Malhi,,0,AnmoldeepMalhi,@Akhilrmcf @lukagodric Yeah atleast been there in the big moments lol. Scored overhead kick vs Liverpool and winnerâ€¦ https://t.co/LpLWGe03DA,,,,,,,,,,,,,,Personal
en,Tex,,0,Texkin,"RT @SFoodbanks: Our message is loud, clear &amp; unequivocal..... We won't sit back &amp; allow the heart and soul of communities be ripped out.

Wâ€¦",,,,,,,,,,,,,,Personal
en,Christian Kelly,,0,Christiankell91,RT @Chelseainsight_: Didier Drogba's Champions League winning penalty from the Bayern fan's point of view. #CFC #UCL https://t.co/qW6C2y3Q4f,,,,,,,,,,,,,,News
en,Trevor Lloyd,,0,Trevorlloyd92,"Old Firm Derby, Sunderland vs Portsmouth and then Liverpool vs Spurs all while making sure dinner will be ready forâ€¦ https://t.co/LYJBQRqe3T",,,,,,,,,,,,,,Personal
und,Tadic,,0,i2iry,RT @Majodah15: ðŸ™‡ðŸ»â€â™‚ï¸â™¥ï¸â™¥ï¸. https://t.co/8D5nH633wm,,,,,,,,,,,,,,NonEnglish
tr,Eren Arslan,,0,erenarslann11,@demarkesports @Liverpoolkolik 4-2 Liverpool kazanÄ±r,,,,,,,,,,,,,,NonEnglish
en,AFC Till I Die,,0,AFC_Till_I_Die,Arsenal worried about losing him to Chelsea Football Club! https://t.co/tWfvtnD2zm,,,,,,,,,,,,,,Personal
en,Kwabena Amankwah,,0,KwabenAmankwah,@Cocacola_GH #MatchDeyCokeDey Liverpool 2-1 Tottenham,,,,,,,,,,,,,,Score
en,Ojei Ajorgbor,,0,Ojeikx,"RT @masroorhussnain: Aguero now has scored same number of goals for Manchester City (228 in 328 games) as Henry had for Arsenal. 

He has dâ€¦",,,,,,,,,,,,,,Personal
en,Daily Trust,,0,daily_trust,"Match preview: Eric Dier, Harry Winks out of Liverpool, Tottenham clash
https://t.co/K5AeUwhB3S",,,,,,,,,,,,,,News
en,Reddevil72,,0,gary_rushby,@ManUtdIrishReds @ManUtd What about young? And we need a proper right back,,,,,,,,,,,,,,Personal
en,Temitope,,0,Mandisu01,Pl match. Chelsea or Liverpool ?,,,,,,,,,,,,,,Personal
en,Dawn Matthews,,0,dawn_scorpio,RT @ManUtd: ðŸ§® Our flying full-back topped two match stats for #MUFC in an energetic display â€” read more about it! ðŸ‘‡,,,,,,,,,,,,,,News
en,Digital Maverick,,0,digitalmaverick,"RT @PeterStefanovi2: It would be difficult, in the wildest of imaginations,to dream up a more incomprehensibly reprehensible,detached fromâ€¦",,,,,,,,,,,,,,News
en,Mridul,,0,Mrids_SA,"RT @premierleague: Right foot. Header. Left foot.

@PeterCrouch's perfect hat-trick for @LFC saw off Arsenal #OnThisDay in 2007 https://t.câ€¦",,,,,,,,,,,,,,News
en,Star Sports Bookmakers,,0,StarSports_Bet,"âš½ï¸ | Cardiff v Chelsea BOOST

Hazard scored a hat-trick in the reverse fixture of today's game.
We are boosting himâ€¦ https://t.co/a3bCGI0xuW",,,,,,,,,,,,,,News
en,Emre Åžen,,0,Emresen45,@demarkesports @Liverpoolkolik #probably Liverpool 1-1 Tottenham,,,,,,,,,,,,,,Personal
en,Dozie Dim,,0,deffdim,"RT @ManUtd: MANC
BORN
AND
BRED

â™¥ï¸ @MarcusRashford https://t.co/21v0oOwDBL",,,,,,,,,,,,,,News
en,ðŸ›¡ï¸ðŸ¦‡MilkyðŸ¦‡ðŸ›¡ï¸,,0,lavenderpaws11,RT @RipleyStorm: THE TEETH GANG / SKELETON CREW REASSEMBLE!! Join us for a 24-Hour fundraiser for @ResistsChelseaâ€™s legal fund!! Over 35 guâ€¦,,,,,,,,,,,,,,Personal
en,Burak TaÅŸdemir,,0,burakktsdmr,@demarkesports @Liverpoolkolik #Probably 2-1 Liverpool,,,,,,,,,,,,,,Personal
en,Reis-i Cumhur,,0,ERSINTOROGLU15,@demarkesports @Liverpoolkolik #probably liverpool 2 tottenham 0,,,,,,,,,,,,,,Personal
und,Kyle Rowe,,0,kylerowe,@AnthonyMartial @ManUtd https://t.co/0xOzogaUDa,,,,,,,,,,,,,,Personal
und,Emma Fletcher,,0,emskifletcher,@WeAreChester,,,,,,,,,,,,,,Personal
en,Consent Papi,,0,IanGule,@nel17brian @LFC @SpursOfficial Iâ€™ve heard that one before,,,,,,,,,,,,,,Personal
en,maximì´ì¢‹ì•„,,0,youngbin055,RT @EASPORTSFIFA: In the goals. Hat Trick = IF for @sterling7! ðŸŽ© #FUT #TOTW @mancity @premierleague #PL https://t.co/TmsTdLSI4j,,,,,,,,,,,,,,News
en,Manos,,0,BloodManos,Dont understand why they hate us,,,,,,,,,,,,,,Personal
en,2GunsðŸ‘ŠðŸ½tonyðŸ‡¯ðŸ‡²,,0,2Guns10,"@TumSeNaHoPieGa @Arsenal Nobody cares??? Dickhead wasteman. Have some respect, you spurs fan. Dickhead",,,,,,,,,,,,,,Personal
en,nono,,0,noe_atln,"RT @Gunnersc0m: 18 years ago today, we lost Rocky at the age of 33. 

Unbelievable player and person. One of the best midfielders Iâ€™ve seenâ€¦",,,,,,,,,,,,,,News
en,Dominating,,0,anilcarry,@demarkesports @Liverpoolkolik #Probably Liverpool 3-1 Tottenham,,,,,,,,,,,,,,Personal
en,Kadir BeÅŸkardeÅŸ #Yeniden,,0,_Irresistible11,@demarkesports @Liverpoolkolik #Probably Liverpool 1-2 Tottenham,,,,,,,,,,,,,,Personal
en,Liverpool Echo,,0,LivEchonews,Many people are past being surprised at this sort of comment https://t.co/b2J8nMGUQ1,,,,,,,,,,,,,,Personal
en,Raul Godzilla,,0,RaulGodzilla,@demarkesports @Liverpoolkolik #probably liverpool 3 - 2 tottenham,,,,,,,,,,,,,,Personal
en,ðŸ¤¨,,0,PiqueBlinders,RT @WhyAlwaysLukaku: Unlocking Pogba part 12 https://t.co/bwF9bvBduG,,,,,,,,,,,,,,Personal
en,GW 31 : #FUL 1-2 #LFC,,0,BetaKopitesID,"RT @BetaKopitesID: NEXT MATCH!!!
ðŸ† PL GW32.
âš½ï¸ Liverpool FC vs Tottenham. 
ðŸ“† Minggu, 31 Maret 2019.
â° K.O 22.25 WIB.
ðŸ“º Live On BeIN 1.
ðŸŸï¸ Aâ€¦",,,,,,,,,,,,,,News
lv,I ðŸ–¤â¤ï¸ 9 & 26!!,,0,GemmaRooney10,RT @ManUtd: YYEESSSSSSS! 1-0 TO #MUFC! #MUNWAT @MarcusRashford https://t.co/WNRBs7NWU0,,,,,,,,,,,,,,News
tr,Sensuo,,0,knntbr,"@time4bets_ofc Fenerbahcee

#Time4bets5000TLVeriyor 

1. SevÄ±lya ValencÄ±a 

2.Liverpool Tottenham

3.Real madrÄ±d Huâ€¦ https://t.co/EPFMNBsXdZ",,,,,,,,,,,,,,Personal
